movie_id,title,avg_rating,num_ratings
34437,Broken Flowers (2005),3.48,189
3253,Wayne's World (1992),3.48,549
2993,Thunderball (1965),3.48,216
1396,Sneakers (1992),3.48,414
4874,K-PAX (2001),3.48,297
1031,Bedknobs and Broomsticks (1971),3.48,216
2321,Pleasantville (1998),3.48,549
56174,I Am Legend (2007),3.48,558
1127,"Abyss, The (1989)",3.48,558
1376,Star Trek IV: The Voyage Home (1986),3.48,387
3210,Fast Times at Ridgemont High (1982),3.48,378
4901,Spy Game (2001),3.48,243
2139,"Secret of NIMH, The (1982)",3.48,189
3994,Unbreakable (2000),3.48,657
1049,"Ghost and the Darkness, The (1996)",3.48,189
3033,Spaceballs (1987),3.48,531
2108,L.A. Story (1991),3.48,216
53322,Ocean's Thirteen (2007),3.48,297
236,French Kiss (1995),3.48,405
3081,Sleepy Hollow (1999),3.48,558
95167,Brave (2012),3.47,270
1339,Dracula (Bram Stoker's Dracula) (1992),3.47,261
8917,Team America: World Police (2004),3.47,288
3255,"League of Their Own, A (1992)",3.47,405
539,Sleepless in Seattle (1993),3.47,954
2009,Soylent Green (1973),3.47,171
2863,"Hard Day's Night, A (1964)",3.47,171
97306,Seven Psychopaths (2012),3.47,135
1019,"20,000 Leagues Under the Sea (1954)",3.47,153
5528,One Hour Photo (2002),3.47,171
2174,Beetlejuice (1988),3.47,819
147,"Basketball Diaries, The (1995)",3.47,135
60126,Get Smart (2008),3.47,144
135569,Star Trek Beyond (2016),3.47,135
31696,Constantine (2005),3.47,315
1057,Everyone Says I Love You (1996),3.47,135
138036,The Man from U.N.C.L.E. (2015),3.47,162
339,While You Were Sleeping (1995),3.47,882
1441,Benny & Joon (1993),3.47,171
8807,Harold and Kumar Go to White Castle (2004),3.46,306
36517,"Constant Gardener, The (2005)",3.46,117
3186,"Girl, Interrupted (1999)",3.46,252
4489,Coming to America (1988),3.46,216
3418,Thelma & Louise (1991),3.46,369
63113,Quantum of Solace (2008),3.46,315
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3.46,108
73,"Misérables, Les (1995)",3.46,117
3551,Marathon Man (1976),3.46,117
52,Mighty Aphrodite (1995),3.46,252
2687,Tarzan (1999),3.46,216
88744,Rise of the Planet of the Apes (2011),3.46,243
54999,Shoot 'Em Up (2007),3.46,108
119141,The Interview (2014),3.46,108
188,"Prophecy, The (1995)",3.46,108
253,Interview with the Vampire: The Vampire Chronicles (1994),3.46,981
799,"Frighteners, The (1996)",3.46,207
2671,Notting Hill (1999),3.46,504
2712,Eyes Wide Shut (1999),3.46,477
780,Independence Day (a.k.a. ID4) (1996),3.45,1818
30822,In Good Company (2004),3.45,99
7247,Chitty Chitty Bang Bang (1968),3.45,99
6662,"Pink Panther, The (1963)",3.45,99
3397,"Great Muppet Caper, The (1981)",3.45,99
3536,Keeping the Faith (2000),3.45,189
104241,Kick-Ass 2 (2013),3.45,99
1566,Hercules (1997),3.45,279
252,I.Q. (1994),3.45,387
55290,Gone Baby Gone (2007),3.45,180
1129,Escape from New York (1981),3.45,351
3018,Re-Animator (1985),3.45,90
166461,Moana (2016),3.45,90
2406,Romancing the Stone (1984),3.45,486
6242,Ringu (Ring) (1998),3.45,99
1216,"Big Blue, The (Grand bleu, Le) (1988)",3.45,99
8910,I Heart Huckabees (2004),3.45,189
661,James and the Giant Peach (1996),3.45,441
48783,Flags of Our Fathers (2006),3.45,99
79139,"Sorcerer's Apprentice, The (2010)",3.45,90
79134,Grown Ups (2010),3.45,90
54004,I Now Pronounce You Chuck and Larry (2007),3.45,99
3753,"Patriot, The (2000)",3.45,612
596,Pinocchio (1940),3.45,540
5630,Red Dragon (2002),3.44,279
96110,"Campaign, The (2012)",3.44,81
104,Happy Gilmore (1996),3.44,891
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3.44,558
53125,Pirates of the Caribbean: At World's End (2007),3.44,504
62956,Futurama: Bender's Game (2008),3.44,81
49396,Tenacious D in The Pick of Destiny (2006),3.44,81
1909,"X-Files: Fight the Future, The (1998)",3.44,378
1012,Old Yeller (1957),3.44,81
58299,Horton Hears a Who! (2008),3.44,72
133419,Pitch Perfect 2 (2015),3.44,81
3635,"Spy Who Loved Me, The (1977)",3.44,162
2387,Very Bad Things (1998),3.44,144
38886,"Squid and the Whale, The (2005)",3.44,81
407,In the Mouth of Madness (1995),3.44,72
2915,Risky Business (1983),3.44,378
91500,The Hunger Games (2012),3.44,486
7123,Naked Lunch (1991),3.44,81
3272,Bad Lieutenant (1992),3.44,72
106002,Ender's Game (2013),3.44,144
63062,Changeling (2008),3.44,72
33437,Unleashed (Danny the Dog) (2005),3.44,81
6659,Tremors (1990),3.44,144
1094,"Crying Game, The (1992)",3.44,378
5103,"Sandlot, The (1993)",3.44,216
87869,Horrible Bosses (2011),3.44,216
143385,Bridge of Spies (2015),3.44,72
59784,Kung Fu Panda (2008),3.44,486
2348,Sid and Nancy (1986),3.44,72
41285,Match Point (2005),3.44,153
4678,UHF (1989),3.44,81
78574,Winter's Bone (2010),3.44,72
6879,Runaway Jury (2003),3.44,153
3969,Pay It Forward (2000),3.44,234
229,Death and the Maiden (1994),3.43,63
58047,"Definitely, Maybe (2008)",3.43,126
112623,Dawn of the Planet of the Apes (2014),3.43,135
55269,"Darjeeling Limited, The (2007)",3.43,189
2243,Broadcast News (1987),3.43,252
107406,Snowpiercer (2013),3.43,189
218,Boys on the Side (1995),3.43,126
56145,"Mist, The (2007)",3.43,126
2081,"Little Mermaid, The (1989)",3.43,603
6297,Holes (2003),3.43,180
5303,Joe Versus the Volcano (1990),3.43,63
8880,Mask (1985),3.43,63
6639,Wait Until Dark (1967),3.43,63
2232,Cube (1997),3.43,243
47200,Crank (2006),3.43,126
292,Outbreak (1995),3.43,909
71254,Gamer (2009),3.43,63
4889,Heist (2001),3.43,63
207,"Walk in the Clouds, A (1995)",3.43,189
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.43,198
3521,Mystery Train (1989),3.43,63
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),3.43,396
7458,Troy (2004),3.43,432
33493,Star Wars: Episode III - Revenge of the Sith (2005),3.43,702
45431,Over the Hedge (2006),3.43,126
52281,Grindhouse (2007),3.43,243
2,Jumanji (1995),3.43,990
1619,Seven Years in Tibet (1997),3.43,126
2021,Dune (1984),3.43,333
6868,Wonderland (2003),3.43,63
587,Ghost (1990),3.43,1035
1994,Poltergeist (1982),3.43,423
592,Batman (1989),3.43,1701
4951,Lord of the Flies (1990),3.43,63
3441,Red Dawn (1984),3.43,126
2527,Westworld (1973),3.42,162
79185,Knight and Day (2010),3.42,54
4975,Vanilla Sky (2001),3.42,396
2282,Pecker (1998),3.42,54
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",3.42,54
58103,Vantage Point (2008),3.42,54
2184,"Trouble with Harry, The (1955)",3.42,54
99112,Jack Reacher (2012),3.42,108
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),3.42,108
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3.42,234
3555,U-571 (2000),3.42,297
1799,Suicide Kings (1997),3.42,117
3510,Frequency (2000),3.42,324
6669,Ikiru (1952),3.42,54
122890,Warcraft (2016),3.42,54
136598,Vacation (2015),3.42,54
3412,"Bear, The (Ours, L') (1988)",3.42,54
7235,Ichi the Killer (Koroshiya 1) (2001),3.42,54
174055,Dunkirk (2017),3.42,117
1777,"Wedding Singer, The (1998)",3.42,504
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",3.42,396
103341,"World's End, The (2013)",3.42,162
514,"Ref, The (1994)",3.42,162
118696,The Hobbit: The Battle of the Five Armies (2014),3.42,162
3948,Meet the Parents (2000),3.42,819
2976,Bringing Out the Dead (1999),3.42,54
73268,Daybreakers (2010),3.42,54
1416,Evita (1996),3.42,108
4361,Tootsie (1982),3.42,288
2099,Song of the South (1946),3.42,54
103372,"Heat, The (2013)",3.42,54
2490,Payback (1999),3.42,405
97225,Hotel Transylvania (2012),3.41,99
3262,Twin Peaks: Fire Walk with Me (1992),3.41,99
64983,Valkyrie (2008),3.41,99
1078,Bananas (1971),3.41,99
53972,Live Free or Die Hard (2007),3.41,288
616,"Aristocats, The (1970)",3.41,405
1645,The Devil's Advocate (1997),3.41,459
3745,Titan A.E. (2000),3.41,261
1321,"American Werewolf in London, An (1981)",3.41,207
2096,Sleeping Beauty (1959),3.41,198
1093,"Doors, The (1991)",3.41,333
102903,Now You See Me (2013),3.41,198
1721,Titanic (1997),3.41,1260
7320,Dirty Dancing: Havana Nights (2004),3.4,45
4267,One Night at McCool's (2001),3.4,45
6863,School of Rock (2003),3.4,594
104218,Grown Ups 2 (2013),3.4,45
4085,Beverly Hills Cop (1984),3.4,414
4220,"Longest Yard, The (1974)",3.4,45
58105,"Spiderwick Chronicles, The (2008)",3.4,45
2070,Tender Mercies (1983),3.4,45
175569,Wind River (2017),3.4,45
76,Screamers (1995),3.4,135
2769,"Yards, The (2000)",3.4,45
41569,King Kong (2005),3.4,360
4372,Crazy/Beautiful (2001),3.4,45
3425,Mo' Better Blues (1990),3.4,45
270,Love Affair (1994),3.4,45
2702,Summer of Sam (1999),3.4,135
230,Dolores Claiborne (1995),3.4,216
6663,"Pink Panther Strikes Again, The (1976)",3.4,45
27020,Gia (1998),3.4,45
550,Threesome (1994),3.4,45
2077,"Journey of Natty Gann, The (1985)",3.4,45
340,"War, The (1994)",3.4,45
71379,Paranormal Activity (2009),3.4,45
2080,Lady and the Tramp (1955),3.4,495
469,"House of the Spirits, The (1993)",3.4,45
68073,Pirate Radio (2009),3.4,45
68,French Twist (Gazon maudit) (1995),3.4,45
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),3.4,45
266,Legends of the Fall (1994),3.4,612
2618,"Castle, The (1997)",3.4,45
180,Mallrats (1995),3.4,324
3528,"Prince of Tides, The (1991)",3.4,45
55830,Be Kind Rewind (2008),3.4,90
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",3.4,378
71135,Pandorum (2009),3.4,45
1370,Die Hard 2 (1990),3.4,612
164909,La La Land (2016),3.39,81
500,Mrs. Doubtfire (1993),3.39,1296
2015,"Absent-Minded Professor, The (1961)",3.39,81
39444,"Weather Man, The (2005)",3.39,81
90405,In Time (2011),3.39,126
71156,"Men Who Stare at Goats, The (2009)",3.39,81
329,Star Trek: Generations (1994),3.39,972
55267,Dan in Real Life (2007),3.39,81
35957,Red Eye (2005),3.39,81
95105,Madagascar 3: Europe's Most Wanted (2012),3.39,81
42002,"Producers, The (2005)",3.39,81
26614,"Bourne Identity, The (1988)",3.39,81
1914,Smoke Signals (1998),3.39,81
111921,The Fault in Our Stars (2014),3.39,81
921,My Favorite Year (1982),3.39,81
708,"Truth About Cats & Dogs, The (1996)",3.39,522
63859,Bolt (2008),3.39,162
350,"Client, The (1994)",3.39,513
3980,Men of Honor (2000),3.39,126
1029,Dumbo (1941),3.39,315
2413,Clue (1985),3.39,162
85020,"Mechanic, The (2011)",3.38,36
7151,Girl with a Pearl Earring (2003),3.38,108
61352,Traitor (2008),3.38,36
40851,Zathura (2005),3.38,36
507,"Perfect World, A (1993)",3.38,117
1672,"Rainmaker, The (1997)",3.38,108
2693,Trekkies (1997),3.38,36
4850,Spriggan (Supurigan) (1998),3.38,36
4703,Chocolat (1988),3.38,36
5222,Kissing Jessica Stein (2001),3.38,36
4062,Mystic Pizza (1988),3.38,72
7373,Hellboy (2004),3.38,369
74685,"Crazies, The (2010)",3.38,36
102407,"Great Gatsby, The (2013)",3.38,180
2455,"Fly, The (1986)",3.38,387
46967,Scoop (2006),3.38,36
513,Radioland Murders (1994),3.38,36
103772,"Wolverine, The (2013)",3.38,144
7048,Nothing to Lose (1997),3.38,36
2970,Fitzcarraldo (1982),3.38,36
3516,"Bell, Book and Candle (1958)",3.38,36
149406,Kung Fu Panda 3 (2016),3.38,72
102686,"Hangover Part III, The (2013)",3.38,72
1447,Gridlock'd (1997),3.38,36
92507,Safe House (2012),3.38,36
72167,"Boondock Saints II: All Saints Day, The (2009)",3.38,36
56788,Charlie Wilson's War (2007),3.38,72
2706,American Pie (1999),3.38,927
1032,Alice in Wonderland (1951),3.38,360
2003,Gremlins (1984),3.38,369
2861,For Love of the Game (1999),3.38,72
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.38,36
6658,10 (1979),3.38,36
5809,Femme Fatale (2002),3.38,36
3852,"Tao of Steve, The (2000)",3.38,117
103980,Blue Jasmine (2013),3.38,36
477,What's Love Got to Do with It? (1993),3.38,153
3477,Empire Records (1995),3.38,117
1353,"Mirror Has Two Faces, The (1996)",3.38,36
4359,"Seven Year Itch, The (1955)",3.38,72
2593,"Monster, The (Mostro, Il) (1994)",3.38,36
316,Stargate (1994),3.38,1260
1099,"Christmas Carol, A (1938)",3.38,36
4535,"Man from Snowy River, The (1982)",3.38,36
6093,"Last Unicorn, The (1982)",3.38,36
25825,Fury (1936),3.38,36
2454,"Fly, The (1958)",3.38,117
3274,Single White Female (1992),3.38,108
1835,City of Angels (1998),3.38,153
494,Executive Decision (1996),3.38,369
67267,Sunshine Cleaning (2008),3.38,36
33615,Madagascar (2005),3.38,360
4381,"Closet, The (Placard, Le) (2001)",3.38,36
1965,Repo Man (1984),3.38,189
2057,"Incredible Journey, The (1963)",3.38,36
2443,Playing by Heart (1998),3.38,72
4585,"Dream Team, The (1989)",3.38,36
4042,"Alamo, The (1960)",3.38,36
92420,Chronicle (2012),3.38,72
2337,Velvet Goldmine (1998),3.38,36
4067,Untamed Heart (1993),3.38,36
840,House Arrest (1996),3.38,36
26865,Fist of Legend (Jing wu ying xiong) (1994),3.38,36
32289,Ice Princess (2005),3.38,36
86548,Water for Elephants (2011),3.38,36
45517,Cars (2006),3.38,369
6957,Bad Santa (2003),3.37,234
2431,Patch Adams (1998),3.37,243
4321,City Slickers (1991),3.37,279
3917,Hellraiser (1987),3.37,135
2985,RoboCop (1987),3.37,630
4701,Rush Hour 2 (2001),3.37,279
2018,Bambi (1942),3.37,342
1088,Dirty Dancing (1987),3.37,378
2109,"Jerk, The (1979)",3.37,243
2012,Back to the Future Part III (1990),3.37,792
785,Kingpin (1996),3.37,378
1573,Face/Off (1997),3.37,693
7380,Ella Enchanted (2004),3.36,63
95558,Beasts of the Southern Wild (2012),3.36,63
2023,"Godfather: Part III, The (1990)",3.36,405
4006,Transformers: The Movie (1986),3.36,63
2167,Blade (1998),3.36,522
1627,U Turn (1997),3.36,63
27808,Spanglish (2004),3.36,99
6721,Once Upon a Time in China (Wong Fei Hung) (1991),3.36,63
2414,Young Sherlock Holmes (1985),3.36,99
81782,Unstoppable (2010),3.36,63
64575,Doubt (2008),3.36,63
1963,Take the Money and Run (1969),3.36,99
65088,Bedtime Stories (2008),3.36,99
107348,Anchorman 2: The Legend Continues (2013),3.36,99
1480,Smilla's Sense of Snow (1997),3.36,99
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",3.36,63
2946,Help! (1965),3.36,63
45499,X-Men: The Last Stand (2006),3.36,468
3489,Hook (1991),3.36,477
40148,Revolver (2005),3.36,63
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.35,585
1290,Some Kind of Wonderful (1987),3.35,90
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",3.35,90
53996,Transformers (2007),3.35,351
1171,Bob Roberts (1992),3.35,153
6059,"Recruit, The (2003)",3.35,153
5329,"Salton Sea, The (2002)",3.35,90
6365,"Matrix Reloaded, The (2003)",3.35,864
4446,Final Fantasy: The Spirits Within (2001),3.35,279
7263,Miracle (2004),3.35,90
34338,"Aristocrats, The (2005)",3.35,90
4787,Little Man Tate (1991),3.35,90
57368,Cloverfield (2008),3.35,243
1345,Carrie (1976),3.35,324
62155,Nick and Norah's Infinite Playlist (2008),3.35,90
1688,Anastasia (1997),3.35,180
1372,Star Trek VI: The Undiscovered Country (1991),3.35,378
1518,Breakdown (1997),3.35,117
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),3.35,234
2058,"Negotiator, The (1998)",3.35,270
4161,"Mexican, The (2001)",3.35,207
34319,"Island, The (2005)",3.35,279
1747,Wag the Dog (1997),3.34,279
2657,"Rocky Horror Picture Show, The (1975)",3.34,567
832,Ransom (1996),3.34,333
4299,"Knight's Tale, A (2001)",3.34,369
282,Nell (1994),3.34,360
2105,Tron (1982),3.34,450
2193,Willow (1988),3.34,360
4370,A.I. Artificial Intelligence (2001),3.34,504
3893,Nurse Betty (2000),3.34,171
802,Phenomenon (1996),3.34,414
237,Forget Paris (1995),3.34,198
4366,Atlantis: The Lost Empire (2001),3.34,171
3176,"Talented Mr. Ripley, The (1999)",3.34,441
1608,Air Force One (1997),3.34,522
160567,Mike & Dave Need Wedding Dates (2016),3.33,27
627,"Last Supper, The (1995)",3.33,54
4916,Midway (1976),3.33,27
74508,Persuasion (2007),3.33,27
7310,Raw Deal (1986),3.33,27
113,Before and After (1996),3.33,27
3844,Steel Magnolias (1989),3.33,81
107,Muppet Treasure Island (1996),3.33,234
3398,"Muppets Take Manhattan, The (1984)",3.33,135
156,Blue in the Face (1995),3.33,27
783,"Hunchback of Notre Dame, The (1996)",3.33,423
1676,Starship Troopers (1997),3.33,720
4003,She's Having a Baby (1988),3.33,27
27408,Ripley's Game (2002),3.33,27
99728,Gangster Squad (2013),3.33,27
1904,Henry Fool (1997),3.33,27
216,Billy Madison (1995),3.33,441
2041,Condorman (1981),3.33,27
2477,Firewalker (1986),3.33,27
71668,Couples Retreat (2009),3.33,27
4688,Black Robe (1991),3.33,27
114074,The Skeleton Twins (2014),3.33,27
2004,Gremlins 2: The New Batch (1990),3.33,135
1629,"MatchMaker, The (1997)",3.33,27
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",3.33,27
4936,Fame (1980),3.33,81
731,Heaven's Prisoners (1996),3.33,27
5333,Bob le Flambeur (1955),3.33,27
536,"Simple Twist of Fate, A (1994)",3.33,27
178061,"I, Tonya (2017)",3.33,27
58303,"Counterfeiters, The (Die Fälscher) (2007)",3.33,27
2990,Licence to Kill (1989),3.33,180
747,"Stupids, The (1996)",3.33,27
45440,Art School Confidential (2006),3.33,54
1083,"Great Race, The (1965)",3.33,54
43460,Tristram Shandy: A Cock and Bull Story (2005),3.33,27
313,"Swan Princess, The (1994)",3.33,27
7810,Babylon 5: A Call to Arms (1999),3.33,27
6197,Spider (2002),3.33,27
4488,Colors (1988),3.33,27
8869,First Daughter (2004),3.33,54
2506,"Other Sister, The (1999)",3.33,54
1529,Nowhere (1997),3.33,27
4991,Joe Somebody (2001),3.33,27
3769,Thunderbolt and Lightfoot (1974),3.33,27
166534,Split (2017),3.33,54
2644,Dracula (1931),3.33,81
1895,Can't Hardly Wait (1998),3.33,135
141866,Green Room (2015),3.33,27
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),3.33,27
3422,She's Gotta Have It (1986),3.33,54
110297,Muppets Most Wanted (2014),3.33,27
61289,Sukiyaki Western Django (2008),3.33,27
6002,Love Liza (2002),3.33,27
94833,"Pirates! Band of Misfits, The (2012)",3.33,27
4849,My First Mister (2001),3.33,27
49647,Charlotte's Web (2006),3.33,27
175303,It (2017),3.33,81
5293,Changing Lanes (2002),3.33,81
3185,Snow Falling on Cedars (1999),3.33,27
6063,May (2002),3.33,27
4409,Shadows and Fog (1991),3.33,27
5485,Tadpole (2002),3.33,27
27,Now and Then (1995),3.33,81
6650,Kind Hearts and Coronets (1949),3.33,27
828,"Adventures of Pinocchio, The (1996)",3.33,54
2634,"Mummy, The (1959)",3.33,27
144,"Brothers McMullen, The (1995)",3.33,108
2633,"Mummy, The (1932)",3.33,27
177615,Lady Bird (2017),3.33,27
1401,Ghosts of Mississippi (1996),3.33,27
8836,Wicker Park (2004),3.33,27
78,"Crossing Guard, The (1995)",3.33,27
3947,Get Carter (1971),3.33,27
152083,Whiskey Tango Foxtrot (2016),3.33,27
4043,At Close Range (1986),3.33,27
3480,Lucas (1986),3.33,27
36537,Thumbsucker (2005),3.33,27
67734,Adventureland (2009),3.33,135
64167,Dinotopia (2002),3.33,27
3479,Ladyhawke (1985),3.33,162
25937,Easter Parade (1948),3.33,27
6898,Sweet Sixteen (2002),3.33,27
65982,Outlander (2008),3.33,27
4219,Girls Just Want to Have Fun (1985),3.33,27
647,Courage Under Fire (1996),3.33,261
4519,"Land Before Time, The (1988)",3.33,81
135532,The Last Witch Hunter (2015),3.33,27
1827,"Big One, The (1997)",3.33,27
33639,Mad Hot Ballroom (2005),3.33,27
2746,Little Shop of Horrors (1986),3.33,351
4833,"Changeling, The (1980)",3.33,27
556,"War Room, The (1993)",3.33,54
84601,Unknown (2011),3.33,54
7009,Lorenzo's Oil (1992),3.33,27
2133,Adventures in Babysitting (1987),3.33,180
40962,"Yours, Mine and Ours (2005)",3.33,27
7354,Mad Dog and Glory (1993),3.33,27
5506,Blood Work (2002),3.33,27
2024,"Rapture, The (1991)",3.33,27
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),3.33,27
1465,Rosewood (1997),3.33,27
2782,Pit and the Pendulum (1961),3.33,27
53550,Rescue Dawn (2006),3.33,27
56607,"Kite Runner, The (2007)",3.33,27
3055,Felicia's Journey (1999),3.33,27
6436,This Boy's Life (1993),3.33,27
354,Cobb (1994),3.33,54
3179,Angela's Ashes (1999),3.33,27
1604,Money Talks (1997),3.33,27
146,"Amazing Panda Adventure, The (1995)",3.33,27
5152,We Were Soldiers (2002),3.33,162
691,Mrs. Winterbourne (1996),3.33,27
108949,"Art of the Steal, The (2013)",3.33,27
3537,Where the Money Is (2000),3.33,27
3082,"World Is Not Enough, The (1999)",3.33,351
6373,Bruce Almighty (2003),3.32,639
164,Devil in a Blue Dress (1995),3.32,126
87222,Kung Fu Panda 2 (2011),3.32,153
736,Twister (1996),3.32,1107
2463,Ruthless People (1986),3.32,126
8376,Napoleon Dynamite (2004),3.32,333
543,So I Married an Axe Murderer (1993),3.32,369
8529,"Terminal, The (2004)",3.32,423
86190,Hanna (2011),3.32,99
6595,S.W.A.T. (2003),3.32,126
1047,"Long Kiss Goodnight, The (1996)",3.32,297
76293,Date Night (2010),3.32,99
5265,Death to Smoochy (2002),3.32,99
5693,Saturday Night Fever (1977),3.32,99
7324,Hidalgo (2004),3.32,99
49651,Rocky Balboa (2006),3.32,126
2926,Hairspray (1988),3.32,99
6755,Bubba Ho-tep (2002),3.32,126
1735,Great Expectations (1998),3.32,99
991,Michael Collins (1996),3.32,99
4155,Sweet November (2001),3.31,72
2110,Dead Men Don't Wear Plaid (1982),3.31,162
143355,Wonder Woman (2017),3.31,117
5015,Monster's Ball (2001),3.31,162
103253,Elysium (2013),3.31,144
2870,Barefoot in the Park (1967),3.31,72
2171,Next Stop Wonderland (1998),3.31,72
59022,Harold & Kumar Escape from Guantanamo Bay (2008),3.31,117
7570,Octopussy (1983),3.31,72
6979,WarGames (1983),3.31,189
371,"Paper, The (1994)",3.31,189
106072,Thor: The Dark World (2013),3.31,189
45,To Die For (1995),3.31,288
56805,Walk Hard: The Dewey Cox Story (2007),3.3,45
79057,Predators (2010),3.3,90
3169,The Falcon and the Snowman (1985),3.3,45
3534,28 Days (2000),3.3,225
103042,Man of Steel (2013),3.3,198
5388,Insomnia (2002),3.3,297
2427,"Thin Red Line, The (1998)",3.3,315
91653,We Bought a Zoo (2011),3.3,45
3724,Coming Home (1978),3.3,45
56949,27 Dresses (2008),3.3,180
37739,"Greatest Game Ever Played, The (2005)",3.3,45
49278,Déjà Vu (Deja Vu) (2006),3.3,180
5909,Visitor Q (Bizita Q) (2001),3.3,45
6218,Bend It Like Beckham (2002),3.3,360
76077,Hot Tub Time Machine (2010),3.3,135
94864,Prometheus (2012),3.3,243
43921,Running Scared (2006),3.3,45
112818,"Purge: Anarchy, The (2014)",3.3,45
1101,Top Gun (1986),3.3,747
138210,13 Hours (2016),3.3,45
104243,Riddick (2013),3.3,45
7347,Secret Window (2004),3.3,135
3107,Backdraft (1991),3.3,207
8371,"Chronicles of Riddick, The (2004)",3.3,207
3254,Wayne's World 2 (1993),3.3,243
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),3.3,45
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",3.3,45
3616,Loser (2000),3.3,90
101864,Oblivion (2013),3.3,180
6953,21 Grams (2003),3.3,225
161634,Don't Breathe (2016),3.3,45
53468,Fido (2006),3.29,63
3450,Grumpy Old Men (1993),3.29,261
95441,Ted (2012),3.29,189
7162,Cold Mountain (2003),3.29,108
662,Fear (1996),3.29,63
111113,Neighbors (2014),3.29,108
56156,Hitman (2007),3.29,63
2124,"Addams Family, The (1991)",3.29,342
7325,Starsky & Hutch (2004),3.29,189
5810,8 Mile (2002),3.29,369
663,Kids in the Hall: Brain Candy (1996),3.29,108
39,Clueless (1995),3.29,936
96861,Taken 2 (2012),3.29,63
4056,"Pledge, The (2001)",3.29,63
5267,"Rookie, The (2002)",3.29,108
4005,"Living Daylights, The (1987)",3.29,108
491,"Man Without a Face, The (1993)",3.29,153
79428,Dinner for Schmucks (2010),3.29,63
8169,*batteries not included (1987),3.29,63
522,Romper Stomper (1992),3.29,63
2857,Yellow Submarine (1968),3.29,126
848,"Spitfire Grill, The (1996)",3.29,63
86347,Louis C.K.: Chewed Up (2008),3.29,63
8984,Ocean's Twelve (2004),3.29,387
3918,Hellbound: Hellraiser II (1988),3.28,81
6155,How to Lose a Guy in 10 Days (2003),3.28,261
1589,Cop Land (1997),3.28,144
1892,"Perfect Murder, A (1998)",3.28,144
57528,Rambo (Rambo 4) (2008),3.28,81
5959,Narc (2002),3.28,81
112171,"Equalizer, The (2014)",3.28,81
5139,"Bad News Bears, The (1976)",3.28,81
8643,"Cinderella Story, A (2004)",3.28,81
4545,Short Circuit (1986),3.28,180
6765,Under the Tuscan Sun (2003),3.28,81
517,Rising Sun (1993),3.28,81
73321,"Book of Eli, The (2010)",3.28,144
105,"Bridges of Madison County, The (1995)",3.28,207
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),3.28,162
33679,Mr. & Mrs. Smith (2005),3.28,531
837,Matilda (1996),3.27,297
2707,Arlington Road (1999),3.27,198
2459,"Texas Chainsaw Massacre, The (1974)",3.27,117
1042,That Thing You Do! (1996),3.27,378
342,Muriel's Wedding (1994),3.27,297
37384,Waiting... (2005),3.27,117
2447,Varsity Blues (1999),3.27,135
86911,"Hangover Part II, The (2011)",3.27,135
535,Short Cuts (1993),3.27,135
3809,What About Bob? (1991),3.27,315
3704,Mad Max Beyond Thunderdome (1985),3.27,216
8623,Roxanne (1987),3.27,99
1883,Bulworth (1998),3.27,216
2779,Heaven Can Wait (1978),3.27,117
2407,Cocoon (1985),3.27,387
5299,My Big Fat Greek Wedding (2002),3.27,540
68554,Angels & Demons (2009),3.26,153
8972,National Treasure (2004),3.26,342
3633,On Her Majesty's Secret Service (1969),3.26,153
2273,Rush Hour (1998),3.26,378
3,Grumpier Old Men (1995),3.26,468
117529,Jurassic World (2015),3.26,207
1464,Lost Highway (1997),3.26,153
2094,"Rocketeer, The (1991)",3.26,351
2302,My Cousin Vinny (1992),3.26,531
79592,"Other Guys, The (2010)",3.26,189
1587,Conan the Barbarian (1982),3.26,279
552,"Three Musketeers, The (1993)",3.26,549
5957,Two Weeks Notice (2002),3.26,171
1375,Star Trek III: The Search for Spock (1984),3.26,378
8605,Taxi 3 (2003),3.25,18
2587,Life (1999),3.25,36
45382,Down in the Valley (2005),3.25,18
5282,High Crimes (2002),3.25,18
5569,"Last House on the Left, The (1972)",3.25,18
